DatGeracaoConjuntoDados;CodEmpreendimento;CodCEG;NomEmpreendimento;NumCoordNEmpreendimento;NumCoordEEmpreendimento;IdeStatusHist;IdeUFHist;NumProcesso;NomEmpreendimentoHist;MdaPotencia;DscCursoDagua;DscValorAtoAtivacao;DatAtoAtivacao;DatValidadeAtoOriginal;DscEmpreendedores1;DscEmpreendedores2;DscEmpreendedoresN;DscNumeroAtoProrrogado;DatValidadeProrrogada;DatPublicacaoProrrogada;IdSubBacia;DscSubBacia;DatCargaHistorico;IdeUF;SigUF;NomUF;IdcStatus;DscStatus
2026-07-01;035610;PCH.PH.PR.035610-7;Pituquinhas;-25,75;-51,98;11;39;48500.032516/2025-75;Pituquinhas;11,800;Capão Grande;3.261;07/11/2025;2027-01-07 00:00:00;Azeana Serviços Corporativos Ltda - 31680319000139; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;11;DRI-PCH
2026-07-01;035619;PCH.PH.SC.035619-0;Bruaca;-26,42;-49,38;13;48;48500.002724/2003-17;Bruaca;15,000;das Bruaca;971;04/05/2016;2026-12-31 00:00:00;Hanza Energia Ltda - 05469130000191; -; -;;;;82;Cachoeira, Sao Joao e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;035623;PCH.PH.MT.035623-9;Santiago;-16,71;-53,83;15;32;48500.006751/2011-96;Santiago;25,570;Prata ou Tadarimana;995;10/05/2016;; -; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;035624;PCH.PH.MT.035624-7;Bom Jesus;-16,73;-53,83;13;32;48500.003562/2016-76;Bom Jesus;8,750;Prata ou Tadarimana;4.012;04/12/2017;2026-12-31 00:00:00;Bom Jesus Agropecuária Ltda. - 08895796000108; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;035638;PCH.PH.MT.035638-7;Foz do Buriti (Antiga A2E18);-12,87;-58,40;13;32;48500.000493/2015-68;Foz do Buriti (Antiga A2E18);24,000;Buriti;1.066;20/05/2016;2026-12-31 00:00:00;Atiaia Energia S.A. - 06015859000150; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;035639;PCH.PH.MT.035639-5;Porto do Buriti (Antiga A2E17);-12,93;-58,43;13;32;48500.000492/2015-13;Porto do Buriti (Antiga A2E17);19,000;Buriti;1.067;20/05/2016;2026-12-31 00:00:00;Atiaia Energia S.A. - 06015859000150; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;035758;PCH.PH.MS.035758-8;Figueirão;-18,58;-54,23;13;30;48500.005946/2014-61;Figueirão;9,000;Jauru;1.498;08/06/2016;2026-12-31 00:00:00;Juruena Energia S.A. - 07283842000147; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;035765;PCH.PH.PR.035765-0;Tourinho;-24,83;-53,05;13;39;48500.005046/2021-43;Tourinho;7,000;Tourinho;1.928;23/06/2023;2031-06-23 00:00:00;PCH Tourinho Energética SPE Ltda - 48898440000134; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;035776;PCH.PH.GO.035776-6;Jacaré do Caiapó;-16,37;-51,42;13;18;48500.003926/2006-10;Jacaré do Caiapó;26,000;Caiapó;1.508;08/06/2016;2026-12-31 00:00:00;Jacaré Energética S.A. - 10604097000103; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;035779;PCH.PH.SP.035779-0;Cachoeira do Diamante;-22,63;-45,49;13;50;48500.005686/2014-24;Cachoeira do Diamante;5,890;Sapucaí-Guaçu;1.609;21/06/2016;2026-12-31 00:00:00;Mineração Correa Ltda. - 46744959000132; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;50;SP;São Paulo;13;DRS-PCH
2026-07-01;035780;PCH.PH.PR.035780-4;Foz do Capão Grande;-25,76;-52,02;11;39;48500.032517/2025-10;Foz do Capão Grande;9,700;Capão Grande;3.262;07/11/2025;2027-11-07 00:00:00;Azeana Seviços Corporativos Ltda - 31680319000139; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;11;DRI-PCH
2026-07-01;035781;PCH.PH.MG.035781-2;Fogos;-15,95;-46,42;13;26;48500.005142/2006-72;Fogos;13,600;São Miguel;1.494;01/08/2016;2026-12-31 00:00:00;Morada Construção Terraplanagem e Pavimentação Ltda. - 16383556000144; -; -;;;;44;Verde Grande - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;035794;UHE.PH.MG.035794-4;São Miguel;-21,23;-44,75;15;26;48500.001961/2002-16;São Miguel;64,500;Grande;394;30/03/2005;; -; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;035796;PCH.PH.MT.035796-0;CC-44-03;-14,02;-59,68;13;32;48500.003475/2014-57;CC-44-03;9,750;Ribeirão Quarenta e Quatro;2.015;29/07/2016;2026-12-31 00:00:00;Césio Silva Lemos - 70542627868; -; -;;;;15;Madeira;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;035797;PCH.PH.PR.035797-9;Salto Grande;-23,02;-52,04;13;39;48500.001695/2020-94;Salto Grande;10,000;Pirapó;2.424;16/08/2021;2029-08-16 00:00:00;Baer Participações Ltda - 35607053000150; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;035803;PCH.PH.MG.035803-7;do Tombo;-22,83;-46,13;13;26;48500.003551/2021-53;Do Tombo;14,000;Jaguari;2.765;13/09/2024;2032-09-13 00:00:00;Brix Empreendimentos Imobiliários Ltda. - 12254395000138; -; -;;;;62;Parana, Tiete e outros;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;035806;UHE.PH.TO.035806-1;Monte Santo;,00;,00;14;51;48500.902721/2014-53;Monte Santo;38,000;do Sono;2.725;14/12/2018;2026-12-31 00:00:00;Minas PCH S.A. - 07895905000116;Energias Complementares do Brasil - Geração de Energia Elétrica S.A. - 09663142000103; -;;;;22;Tocantins, entre os rios Parana e do Sono;2026-06-30 09:43:52.357000000;51;TO;Tocantins;14;DRS-UHE
2026-07-01;035841;PCH.PH.PR.035841-0;Tuneiras II;-24,73;-51,53;13;39;48500.003847/2010-11;Tuneiras II;6,000;Pitanga;1.832;14/07/2016;2026-12-31 00:00:00;ITAGUAÇU ENERGIA S.A - 04971987000142; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;035842;PCH.PH.MT.035842-8;Galera;-14,49;-59,45;13;32;48500.005841/2010-89;Galera;13,000;Galera;2.398;22/09/2016;2026-12-31 00:00:00;Rio Galera Energética S.A - 09629925000170; -; -;;;;15;Madeira;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;035845;PCH.PH.RS.035845-2;Duas Pontes;-27,32;-53,27;13;46;48500.003839/2016-61;Duas Pontes;25,000;da Várzea;424;15/02/2017;2026-12-31 00:00:00;PEC Energia S.A. - 07157459000142; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;035846;PCH.PH.RS.035846-0;São Miguel;-27,40;-53,21;13;46;48500.003840/2016-95;São Miguel;27,000;da Várzea;3.048;25/11/2016;2026-12-31 00:00:00;PEC Energia S.A. - 07157459000142; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;035847;PCH.PH.RS.035847-9;Rodeio Bonito;-27,45;-53,16;15;46;48500.003929/2009-22;Rodeio Bonito;24,100;da Várzea;1.921;21/07/2016;; -; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;035882;PCH.PH.SC.035882-7;Pedrinhas;-28,42;-49,12;15;48;48500.000440/2010-32;Pedrinhas;5,120;Tubarão;2.018;01/08/2016;; -; -; -;;;;84;Tubarao, Capivari e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;15;Eixo Disponível
2026-07-01;035898;PCH.PH.MG.035898-3;Mauá;-18,65;-48,10;13;26;48500.000034/2014-01;Mauá;5,350;Ribeirão Jordão;2.183;18/08/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;035899;PCH.PH.MG.035899-1;Piãozinho;-18,60;-48,12;13;26;48500.000036/2014-92;Piãozinho;5,050;Ribeirão Jordão;2.184;18/08/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;036898;PCH.PH.MG.036898-9;Bocaina;-18,47;-48,10;13;26;48500.000035/2014-48;Bocaina;5,750;Ribeirão Jordão;2.185;18/08/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;036915;PCH.PH.PR.036915-2;Açungui 2D;-25,08;-49,59;13;39;48500.003382/2014-22;Açungui 2D;12,000;Açungui;2.295;02/09/2016;2026-12-31 00:00:00;Translead Empreendimentos e Incorporações Ltda. - 81172264000124; -; -;;;;81;Ribeira do Iguape;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;036918;PCH.PH.SC.036918-7;Frei Rogério;-27,22;-50,72;13;48;48500.004745/2010-13;Frei Rogério;12,300;Marombas;2.758;19/10/2016;2026-12-31 00:00:00;Energética Frei Rogério S.A. - 10681130000190; -; -;;;;71;Canoas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;036920;PCH.PH.PR.036920-9;D6;-23,89;-50,97;13;39;48500.005584/2016-71;D6;10,000;Apucaranae o afluente, Rio Preto;1.003;09/05/2018;2026-12-31 00:00:00;Apucarana Energética Ltda. - 26555654000175; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;036923;PCH.PH.SC.036923-3;Rincão;-28,26;-50,57;3;48;48500.002446/2007-49;Rincão;14,957;Pelotinhas;3847;18/11/2013;;Lautis Empreendimentos e Participações Ltda. - 09432118000163; -; -;;;;70;Pelotas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;3;Aceito
2026-07-01;036935;PCH.PH.RS.036935-7;Leão;-28,14;-50,91;13;46;48500.005925/2013-65;Leão;6,200;Leão;3.082;29/11/2016;2026-12-31 00:00:00;Central Elétrica Caibi Ltda. - 09439831000139; -; -;;;;70;Pelotas;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;036939;PCH.PH.PR.036939-0;Capela;-25,81;-51,99;13;39;48500.002253/2023-16;Capela;8,000;Lajeado das Torres;2.765;13/09/2024;2032-09-13 00:00:00;Alicerce Administradora de Bens Ltda - 40384792000160; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;036940;PCH.PH.SC.036940-3;Diamante IV;-27,14;-50,70;13;48;48500.005645/2016-08;Diamante IV;21,750;Correntes;610;08/03/2017;2026-12-31 00:00:00;CESC - Centrais Elétricas Salto Correntes Ltda - 05385070000129; -; -;;;;71;Canoas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;036942;PCH.PH.PR.036942-0;Rio dos Índios;-23,48;-52,62;13;39;48500.004894/2020-54;Rio dos Índios;9,500;Dos Índios;2.058;01/08/2022;2030-08-01 00:00:00;ESB Engenharia Ltda. - 26932738000180; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;036952;PCH.PH.MS.036952-7;Bocaina;-19,26;-55,00;13;30;48500.007094/2019-51;Bocaina;9,900;Negrinho;2.694;09/09/2021;2029-09-09 00:00:00;Bocaina Geração de Energia Elétrica SPE Ltda - 44934739000146; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;037121;PCH.PH.AL.037121-1;Pilar;-9,56;-36,01;15;3;48500.003595/2009-97;Pilar;6,000;Paraíba;2.564;18/10/2016;; -; -; -;;;;39;Litoraneas de Pernambuco e Alagoas;2026-06-30 09:43:52.357000000;3;AL;Alagoas;15;Eixo Disponível
2026-07-01;037122;PCH.PH.AL.037122-0;Cajueiro;-9,38;-36,22;15;3;48500.003595/2009-97;Cajueiro;6,500;Paraíba;2.564;18/10/2016;; -; -; -;;;;39;Litoraneas de Pernambuco e Alagoas;2026-06-30 09:43:52.357000000;3;AL;Alagoas;15;Eixo Disponível
2026-07-01;037125;PCH.PH.GO.037125-4;Cocal;-15,09;-47,89;13;18;48500.003519/2007-10;Cocal;7,000;Arraial Velho;2.601;05/10/2016;2026-12-31 00:00:00;Rimex Energética e Mineradora Ltda. - 01021690000128; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037129;PCH.PH.PR.037129-7;Coqueiro;-24,13;-51,56;13;39;48500.000132/2020-89;Coqueiro;28,100;Ivaí;2.648;02/09/2021;2029-09-02 00:00:00;Norte Participações e Investimentos S.A. - 03247725000177; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;037133;PCH.PH.MS.037133-5;Rio Negro;-19,44;-55,02;13;30;48500.000097/2020-06;Rio Negro;5,900;Negro;1.134;03/05/2022;2030-05-03 00:00:00;Abelardo Benigno & Costa Empreendimentos Ltda - 13248384000108; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;037138;PCH.PH.GO.037138-6;Goiatuba;-18,07;-49,49;15;18;48500.001485/2009-91;Goiatuba;18,000;Meia Ponte;2.698;14/09/2010;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;037139;PCH.PH.SC.037139-4;Aldeia;-27,17;-52,52;13;48;48500.006492/2011-01;Aldeia;14,500;Irani;2.667;07/10/2016;2026-12-31 00:00:00;Elbrax Geração de Energias Limpas Ltda. - 11781698000146; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;037147;UHE.PH.MT.037147-5;JUI-029B;-12,79;-59,08;14;32;48500.020865/2025-44;JUI-029b;48,000;Juína;3.105;21/10/2025;2033-10-21 00:00:00;KA Energia Ltda - 22933611000125; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;14;DRS-UHE
2026-07-01;037148;PCH.PH.MS.037148-3;Guilhermão;-19,30;-51,11;13;30;48500.000898/2017-68;Guilhermão;24,001;Aporé;1.017;09/05/2018;2026-12-31 00:00:00;Minas PCH S.A. - 07895905000116; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;037149;PCH.PH.MS.037149-1;Veludo;-19,27;-51,23;13;30;48500.000900/2017-70;Veludo;23,000;Aporé;1.026;11/05/2018;2026-12-31 00:00:00;Minas PCH S.A. - 07895905000116; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;037153;PCH.PH.GO.037153-0;Ritinha;-19,13;-51,66;13;18;48500.000901/2017-43;Ritinha;20,000;Aporé;1.532;12/07/2018;2026-12-31 00:00:00;Minas PCH S.A. - 07895905000116; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037154;PCH.PH.MS.037154-8;Cassilândia;-19,11;-51,71;13;30;48500.005947/2020-54;Cassilândia;20,002;Aporé;2.296;24/08/2022;2030-08-24 00:00:00;Rio Chopim Energia Ltda. - 19846022000103; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;037155;PCH.PH.GO.037155-6;Peixe;-19,08;-51,78;13;18;48500.005657/2019-77;Peixe;20,000;Aporé;712;26/03/2021;2029-03-26 00:00:00;Peixe Geração de Energia Elétrica SPE Ltda - 44626477000152; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037156;PCH.PH.GO.037156-4;Egídio Botta (Antiga Grande);-19,05;-51,82;13;18;48500.003048/2020-17;Egídio Botta (Antiga Grande);12,000;Aporé;3.652;17/11/2021;2029-11-17 00:00:00;Grande Geração de Energia Elétrica SPE Ltda. - 45943844000104; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037157;PCH.PH.MS.037157-2;Aporé;-18,97;-51,97;13;30;48500.003047/2020-72;Aporé;9,000;Rio Aporé;242;29/01/2024;2032-01-29 00:00:00;Enebras Projetos de Usinas Hidrelétricas - 06329975000144;Ecoz Empreendimentos Imobiliários Ltda - 13030070000134;Enebras Participações S.A - 41.413.151/0001-59;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;037158;UHE.PH.GO.037158-0;Prata;-18,86;-52,17;15;19;48500.001486/2009-35;Prata;12,400;Aporé;3.246;16/12/2016;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;19;GO/MS;Goiás / Mato Grosso do Sul;15;Eixo Disponível
2026-07-01;037159;PCH.PH.PR.037159-9;Marrecas;-24,86;-51,37;15;39;48500.000739/2009-53;Marrecas;5,150;Marrecas;3.443;11/12/2019;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;15;Eixo Disponível
2026-07-01;037160;PCH.PH.MG.037160-2;Samambaia;-19,17;-48,73;13;26;48500.004044/2012-46;Samambaia;10,076;Tijuco;2.763;19/10/2016;2026-12-31 00:00:00;Samambaia Energia SPE Ltda - 15491116000148; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;037162;PCH.PH.SC.037162-9;Goiabeiras;-26,70;-52,00;13;48;48500.007462/2008-17;Goiabeiras;12,300;Chapecó;3.010;22/11/2016;2026-12-31 00:00:00;Goiabeiras Geradora de Energia Elétrica Ltda. - 09437957000174; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;037163;PCH.PH.MT.037163-7;Foz do Batovi;-15,89;-53,29;13;32;48500.005583/2011-11;Foz do Batovi;22,500;das Garças;133;20/01/2017;2026-12-31 00:00:00;Garças Energia e Participações S/A - 08706261000133;DESA Rio das Garças Desenvolvimento Energético S/A - 10468200000145; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;037164;PCH.PH.GO.037164-5;Concórdia;-14,33;-47,84;13;18;48500.005848/2016-96;Concórdia;28,400;Tocantinzinho;2.635;28/08/2017;2026-12-31 00:00:00;RC Administração e Participações S.A. - 03931129000126; -; -;3.872;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037165;PCH.PH.GO.037165-3;Bom Sucesso;-14,41;-47,77;13;18;48500.005847/2016-41;Bom Sucesso;26,100;Tocantinzinho;2.634;28/08/2017;2026-12-31 00:00:00;RC Administração e Participações S/A - 03932129000126; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037166;PCH.PH.GO.037166-1;Harmonia;-14,42;-47,73;13;18;48500.005849/2016-31;Harmonia;29,300;Tocantinzinho;2.636;28/08/2017;2026-12-31 00:00:00;RC Administração e Participações S.A. - 03932129000126; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037167;PCH.PH.GO.037167-0;Renascença;-14,46;-47,68;13;18;48500.005850/2016-65;Renascença;27,100;Tocantinzinho;2.637;28/08/2017;2026-12-31 00:00:00;RC Administração e Participações S.A. - 03932129000126; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037172;PCH.PH.MT.037172-6;Cumbuco;-15,22;-54,00;13;32;48500.000802/2015-08;Cumbuco;17,000;Cumbuco;2.916;08/11/2016;2026-12-31 00:00:00;Cumbuco Energia Ltda. - 22240711000176; -; -;;;;26;Araguaia, trecho da ilha Bananal;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;037174;PCH.PH.MT.037174-2;Vila União;-15,38;-54,41;13;32;48500.000806/2015-88;Vila União;15,000;Rio das Mortes;2.942;22/11/2016;2026-12-31 00:00:00;Hidroelétrica Vila União Ltda. - 22134354000161; -; -;;;;26;Araguaia, trecho da ilha Bananal;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;037175;PCH.PH.PA.037175-0;Pitombeira;-4,16;-55,42;13;34;48500.001696/2022-09;Pitombeira;9,800;Cupari;4.683;05/12/2023;2031-12-05 00:00:00;Pitombeira Energética SPE Ltda - 55205627000170; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;13;DRS-PCH
2026-07-01;037176;PCH.PH.PR.037176-9;Itaóca;-24,67;-48,86;13;39;48500.002647/2009-16;Itaóca;29,000;Ribeira do Iguape;3.058;25/11/2016;2026-12-31 00:00:00;Itaóca Energética Ltda - 14887612000152; -; -;;;;81;Ribeira do Iguape;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;037181;PCH.PH.PA.037181-5;Carnaúba;-4,12;-55,01;13;34;48500.900058/2013-71;Carnaúba;11,000;Cupari (Cupari Braço Leste);2.995;22/11/2016;2026-12-31 00:00:00;Carnaúba Energia SPE Ltda - 40392132000120; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;13;DRS-PCH
2026-07-01;037182;PCH.PH.PA.037182-3;Água Boa;-4,18;-55,03;13;34;48500.000060/2013-41;Água Boa;8,500;Cupari Braço Leste;2.996;22/11/2016;2026-12-31 00:00:00;AGUA BOA ENERGIA SPE LTDA - 40392129000107; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;13;DRS-PCH
2026-07-01;037183;PCH.PH.MT.037183-1;Taquarizinho;-18,02;-53,53;13;32;48500.004467/2010-02;Taquarizinho;13,000;Taquari;2.998;14/12/2016;2026-12-31 00:00:00;Renova PCH Ltda - 12044208000191; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;037184;PCH.PH.GO.037184-0;Travessão do Campo Montante;,00;,00;15;18;48500.002397/2009-14;Travessão do Campo Montante;17,900;Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;037186;PCH.PH.GO.037186-6;Pontas;-18,17;-51,54;15;18;48500.003772/2011-50;Pontas;15,900;Claro;516;26/03/2019;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;037187;PCH.PH.MG.037187-4;RC 2;-20,34;-43,26;13;26;48500.002323/2009-70;RC 2;5,800;Ribeirão do Carmo;3.018;25/11/2016;2026-12-31 00:00:00;ACESA - Alterosa Centrais Elétricas S.A. - 10304559000169;Capital Hydro Energy Ltda. - 06007168000105;Milênio Participações Ltda. - 10613458000170;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;037188;PCH.PH.GO.037188-2;Foz do Corrente I;-19,13;-51,07;13;18;48500.000274/2014-06;Foz do Corrente I;26,000;Corrente;3.043;25/11/2016;2026-12-31 00:00:00;Minas PCH S.A. - 07895905000116; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037189;PCH.PH.GO.037189-0;Mocambo;-17,10;-48,56;13;18;48500.003152/2011-11;Mocambo;5,800;do Peixe;3.046;25/11/2016;2026-12-31 00:00:00;FR Incorporadora Ltda. - 04222898000101; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037190;PCH.PH.MT.037190-4;Foz do Bandeira;-16,25;-53,62;13;32;48500.006169/2011-20;Foz do Bandeira;18,000;das Garças;3.413;02/01/2017;2026-12-31 00:00:00;PEC Energia Ltda. - 07157459000142; -; -;;;;63;Parana, Verde , Peixe, e outros;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;037191;PCH.PH.GO.037191-2;Foz do Rio dos Bois;-17,14;-48,58;13;18;48500.003153/2011-65;Foz do Rio dos Bois;8,400;do Peixe;3.085;29/11/2016;2026-12-31 00:00:00;FR Incorporadora Ltda. - 04222898000101; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;037192;PCH.PH.SC.037192-0;Marema;-26,80;-52,58;13;48;48500.007837/2008-31;Marema;9,000;Chapecozinho;3181;28/12/2018;2026-12-31 00:00:00;Enerbios Consultoria em Energias Renováveis e Meio Ambiente Ltda. - 08929115000177; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;037193;PCH.PH.MS.037193-9;Mundo Novo;-18,72;-54,52;15;30;48500.001026/2004-68;Mundo Novo;21,500;Jauru;411;18/05/2004;; -; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;15;Eixo Disponível
2026-07-01;037194;PCH.PH.SP.037194-7;Laranjal;-22,98;-47,80;15;50;48500.006682/2009-04;Laranjal;17,200;Tietê;4.352;26/12/2017;; -; -; -;;;;62;Parana, Tiete e outros;2026-06-30 09:43:52.357000000;50;SP;São Paulo;15;Eixo Disponível
